Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;09/11/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;02/11/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;26/10/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;19/10/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;12/10/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;28/09/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP01;MEIA2;33;Seg;18:00:00;20:00:00;28/11/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP01;MEIA2;33;Seg;18:00:00;20:00:00;21/11/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP01;MEIA2;33;Seg;18:00:00;20:00:00;14/11/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP01;MEIA2;33;Seg;18:00:00;20:00:00;07/11/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP01;MEIA2;33;Seg;18:00:00;20:00:00;24/10/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP01;MEIA2;33;Seg;18:00:00;20:00:00;17/10/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP01;MEIA2;33;Seg;18:00:00;20:00:00;10/10/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP01;MEIA2;33;Seg;18:00:00;20:00:00;03/10/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP01;MEIA2;33;Seg;18:00:00;20:00:00;26/09/2022;Sala Aulas Mestrado;C5.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MIA;Gestão de Projeto e de Obra;GPOT01;ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1;44;Qui;09:30:00;11:00:00;20/10/2022;Laboratório de Informática;0S01;41.0;Horário sala visível portal público, Laboratório de Informática
MIA;Gestão de Projeto e de Obra;GPOT01;ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1;44;Ter;09:30:00;11:00:00;25/10/2022;Laboratório de Informática;0S02;41.0;Horário sala visível portal público, Laboratório de Informática
MIA;Gestão de Projeto e de Obra;GPOT01;ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1;44;Ter;09:30:00;11:00:00;11/10/2022;Laboratório de Informática;0S02;41.0;Horário sala visível portal público, Laboratório de Informática
MIA;Gestão de Projeto e de Obra;GPOT01;ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1;44;Ter;16:00:00;17:30:00;13/12/2022;Sala de Aulas normal;2,00E+05;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Gestão de Projeto e de Obra;GPOT01;ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1;44;Ter;16:00:00;17:30:00;06/12/2022;Sala de Aulas normal;2,00E+05;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Gestão de Projeto e de Obra;GPOT01;ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1;44;Ter;16:00:00;17:30:00;29/11/2022;Sala de Aulas normal;2,00E+05;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Gestão de Projeto e de Obra;GPOT01;ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1;44;Ter;16:00:00;17:30:00;22/11/2022;Sala de Aulas normal;2,00E+05;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Gestão de Projeto e de Obra;GPOT01;ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1;44;Ter;16:00:00;17:30:00;15/11/2022;Sala de Aulas normal;2,00E+05;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Gestão de Projeto e de Obra;GPOT01;ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1;44;Ter;16:00:00;17:30:00;08/11/2022;Sala de Aulas normal;2,00E+05;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Gestão de Projeto e de Obra;GPOT01;ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1;44;Ter;16:00:00;17:30:00;27/09/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MIA;Gestão de Projeto e de Obra;GPOT01;ARQ-E4, ARQ-E3, ARQ-E2, ARQ-E1;44;Ter;16:00:00;17:30:00;20/09/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sex;19:30:00;21:30:00;30/09/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;09:00:00;11:00:00;19/11/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;09:00:00;11:00:00;12/11/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;09:00:00;11:00:00;15/10/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;09:00:00;11:00:00;08/10/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;09:00:00;11:00:00;17/09/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;09:00:00;11:00:00;10/09/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;11:00:00;13:00:00;26/11/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;11:00:00;13:00:00;05/11/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;11:00:00;13:00:00;29/10/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;11:00:00;13:00:00;22/10/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;11:00:00;13:00:00;15/10/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;11:00:00;13:00:00;08/10/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;11:00:00;13:00:00;01/10/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;11:00:00;13:00:00;24/09/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;11:00:00;13:00:00;17/09/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MMF;Métodos Numéricos;M7604TP01;MMFB1;10;Sáb;11:00:00;13:00:00;10/09/2022;Laboratório de Informática;D1.12;27.0;Horário sala visível portal público, Laboratório de Informática
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748T02;MEI-PL-A1;39;Sex;18:00:00;19:30:00;09/12/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748T02;MEI-PL-A1;39;Sex;18:00:00;19:30:00;02/12/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748T02;MEI-PL-A1;39;Sex;18:00:00;19:30:00;25/11/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748T02;MEI-PL-A1;39;Sex;18:00:00;19:30:00;18/11/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748T02;MEI-PL-A1;39;Sex;18:00:00;19:30:00;11/11/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748T02;MEI-PL-A1;39;Sex;18:00:00;19:30:00;04/11/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748T02;MEI-PL-A1;39;Sex;18:00:00;19:30:00;28/10/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748T02;MEI-PL-A1;39;Sex;18:00:00;19:30:00;21/10/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748T02;MEI-PL-A1;39;Sex;18:00:00;19:30:00;14/10/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748T02;MEI-PL-A1;39;Sex;18:00:00;19:30:00;07/10/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748T02;MEI-PL-A1;39;Sex;18:00:00;19:30:00;30/09/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748T02;MEI-PL-A1;39;Sex;18:00:00;19:30:00;23/09/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGST;Gestão da Inovação;00750TP01;MGSTA1;45;Seg;11:00:00;14:00:00;31/10/2022;Sala Aulas Mestrado;AA2.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
MGST;Gestão da Inovação;00750TP01;MGSTA1;45;Sex;09:30:00;12:30:00;02/12/2022;Sala Aulas Mestrado;C3.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGST;Gestão da Inovação;00750TP01;MGSTA1;45;Sex;09:30:00;12:30:00;25/11/2022;Sala Aulas Mestrado;C3.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGST;Gestão da Inovação;00750TP01;MGSTA1;45;Sex;09:30:00;12:30:00;18/11/2022;Sala Aulas Mestrado;C3.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGST;Gestão da Inovação;00750TP01;MGSTA1;45;Sex;09:30:00;12:30:00;11/11/2022;Sala Aulas Mestrado;C3.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGST;Gestão da Inovação;00750TP01;MGSTA1;45;Sex;09:30:00;12:30:00;04/11/2022;Sala Aulas Mestrado;C3.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MGST;Gestão da Inovação;00750TP01;MGSTA1;45;Seg;09:30:00;12:30:00;28/11/2022;Sala Aulas Mestrado;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
MGST;Gestão da Inovação;00750TP01;MGSTA1;45;Seg;09:30:00;12:30:00;21/11/2022;Sala Aulas Mestrado;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
MGST;Gestão da Inovação;00750TP01;MGSTA1;45;Seg;09:30:00;12:30:00;14/11/2022;Sala Aulas Mestrado;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
MGST;Gestão da Inovação;00750TP01;MGSTA1;45;Seg;09:30:00;12:30:00;07/11/2022;Sala Aulas Mestrado;AA3.25;34.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;09:30:00;11:00:00;05/12/2022;Sala Aulas Mestrado;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;09:30:00;11:00:00;28/11/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;09:30:00;11:00:00;21/11/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;09:30:00;11:00:00;14/11/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;09:30:00;11:00:00;07/11/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;09:30:00;11:00:00;31/10/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;09:30:00;11:00:00;24/10/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;09:30:00;11:00:00;17/10/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;09:30:00;11:00:00;10/10/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;09:30:00;11:00:00;03/10/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;09:30:00;11:00:00;26/09/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;11:00:00;12:30:00;05/12/2022;Sala Aulas Mestrado;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;11:00:00;12:30:00;28/11/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;11:00:00;12:30:00;21/11/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;11:00:00;12:30:00;14/11/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;11:00:00;12:30:00;07/11/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;11:00:00;12:30:00;31/10/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;11:00:00;12:30:00;24/10/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;11:00:00;12:30:00;17/10/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;11:00:00;12:30:00;10/10/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;11:00:00;12:30:00;03/10/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP01;ARQ-A3, ARQ-A2, ARQ-A1;35;Seg;11:00:00;12:30:00;26/09/2022;Anfiteatro aulas;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;13:00:00;14:30:00;05/12/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;13:00:00;14:30:00;28/11/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;13:00:00;14:30:00;21/11/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;13:00:00;14:30:00;14/11/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;13:00:00;14:30:00;07/11/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;13:00:00;14:30:00;31/10/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;13:00:00;14:30:00;24/10/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;13:00:00;14:30:00;17/10/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;13:00:00;14:30:00;10/10/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;13:00:00;14:30:00;03/10/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;13:00:00;14:30:00;26/09/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;14:30:00;16:00:00;05/12/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;14:30:00;16:00:00;28/11/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;14:30:00;16:00:00;21/11/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;14:30:00;16:00:00;14/11/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;14:30:00;16:00:00;07/11/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;14:30:00;16:00:00;31/10/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;14:30:00;16:00:00;24/10/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;14:30:00;16:00:00;17/10/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;14:30:00;16:00:00;10/10/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;14:30:00;16:00:00;03/10/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MIA;Geografia I;03817TP02;ARQ-A6, ARQ-A5, ARQ-A4;35;Seg;14:30:00;16:00:00;26/09/2022;Sala Aulas Mestrado;B3.06;87.0;Sala de Arquitectura, Arq 6, Horário sala visível portal público
MEI;Introdução à Aprendizagem Automática;03766T02;MEI-PL-A1;37;Ter;19:30:00;21:00:00;20/09/2022;Sala de Aulas normal;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MEI;Introdução à Aprendizagem Automática;03766T02;MEI-PL-A1;37;Ter;18:00:00;19:30:00;08/11/2022;Laboratório de Informática;0S02;41.0;Horário sala visível portal público, Laboratório de Informática
MEI;Introdução à Aprendizagem Automática;03766T02;MEI-PL-A1;37;Ter;18:00:00;19:30:00;25/10/2022;Laboratório de Informática;0S02;41.0;Horário sala visível portal público, Laboratório de Informática
MEI;Introdução à Aprendizagem Automática;03766T02;MEI-PL-A1;37;Ter;18:00:00;19:30:00;18/10/2022;Laboratório de Informática;0S02;41.0;Horário sala visível portal público, Laboratório de Informática
MEI;Introdução à Aprendizagem Automática;03766T02;MEI-PL-A1;37;Ter;18:00:00;19:30:00;11/10/2022;Laboratório de Informática;0S02;41.0;Horário sala visível portal público, Laboratório de Informática
MEI;Introdução à Aprendizagem Automática;03766T02;MEI-PL-A1;37;Ter;18:00:00;19:30:00;04/10/2022;Laboratório de Informática;0S02;41.0;Horário sala visível portal público, Laboratório de Informática
MEI;Introdução à Aprendizagem Automática;03766T02;MEI-PL-A1;37;Ter;18:00:00;19:30:00;27/09/2022;Laboratório de Informática;0S02;41.0;Horário sala visível portal público, Laboratório de Informática
MEI;Introdução à Aprendizagem Automática;03766T02;MEI-PL-A1;37;Ter;18:00:00;19:30:00;20/09/2022;Sala de Aulas normal;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCE;Cognição e Emoção;00121TP02;MCEA1;33;Sex;20:00:00;22:00:00;28/10/2022;Sala Aulas Mestrado;AA3.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCE;Cognição e Emoção;00121TP02;MCEA1;33;Sex;20:00:00;22:00:00;21/10/2022;Sala Aulas Mestrado;AA3.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCE;Cognição e Emoção;00121TP02;MCEA1;33;Sex;20:00:00;22:00:00;14/10/2022;Sala Aulas Mestrado;AA3.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCE;Cognição e Emoção;00121TP02;MCEA1;33;Sex;20:00:00;22:00:00;07/10/2022;Sala Aulas Mestrado;AA3.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCE;Cognição e Emoção;00121TP02;MCEA1;33;Sex;18:00:00;20:00:00;04/11/2022;Sala Aulas Mestrado;AA3.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCE;Cognição e Emoção;00121TP02;MCEA1;33;Sex;18:00:00;20:00:00;28/10/2022;Sala Aulas Mestrado;AA3.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCE;Cognição e Emoção;00121TP02;MCEA1;33;Sex;18:00:00;20:00:00;21/10/2022;Sala Aulas Mestrado;AA3.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MCE;Cognição e Emoção;00121TP02;MCEA1;33;Sex;18:00:00;20:00:00;14/10/2022;Sala Aulas Mestrado;AA3.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
