Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;18/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;11/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;04/10/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;27/09/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;20/09/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Programação Orientada para Objectos;L5315PL09;EI-B4, EI-B3, EI-B2, EI-B1;34;Ter;11:00:00;12:30:00;13/09/2022;Laboratório de Informática;D1.11;22.0;Horário sala visível portal público, Laboratório de Informática
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;Seg;09:30:00;11:00:00;05/12/2022;Sala de Aulas normal;Auditório 0NE03 - Mário Murteira;89.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;Seg;09:30:00;11:00:00;28/11/2022;Sala de Aulas normal;Auditório 0NE03 - Mário Murteira;89.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;Seg;09:30:00;11:00:00;21/11/2022;Sala de Aulas normal;Auditório 0NE03 - Mário Murteira;89.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;Seg;09:30:00;11:00:00;14/11/2022;Sala de Aulas normal;Auditório 0NE03 - Mário Murteira;89.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;Seg;09:30:00;11:00:00;07/11/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;Seg;09:30:00;11:00:00;31/10/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;Seg;09:30:00;11:00:00;24/10/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;Seg;09:30:00;11:00:00;17/10/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;Seg;09:30:00;11:00:00;10/10/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;Seg;09:30:00;11:00:00;03/10/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;Seg;09:30:00;11:00:00;26/09/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89.0;Sala/anfiteatro aulas, Horário sala visível portal público
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805T01;GILA2, GILA1;58;Seg;09:30:00;11:00:00;19/09/2022;Anfiteatro aulas;Auditório 0NE03 - Mário Murteira;89.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;06/12/2022;Sala de Aulas normal;C4.05;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;29/11/2022;Sala de Aulas normal;C4.05;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;22/11/2022;Sala de Aulas normal;C4.05;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;15/11/2022;Sala de Aulas normal;C4.06;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LIGE, LIGE-PL;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;08/11/2022;Sala de Aulas normal;C4.05;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;25/10/2022;Sala de Aulas normal;C4.05;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;18/10/2022;Sala de Aulas normal;C4.05;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;11/10/2022;Sala de Aulas normal;C4.06;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LIGE, LIGE-PL;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;04/10/2022;Sala de Aulas normal;C4.05;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;27/09/2022;Sala de Aulas normal;C4.06;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LIGE, LIGE-PL;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;20/09/2022;Sala de Aulas normal;C4.05;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão de Recursos Humanos e de Equipas;03737TP06;IGE-C6, IGE-C5, IGE-C4;22;Ter;14:30:00;16:00:00;13/09/2022;Sala de Aulas normal;C4.05;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;12/12/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;05/12/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;28/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;21/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;14/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;07/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;31/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;24/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;17/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;10/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;03/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;26/09/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;13:00:00;14:30:00;19/09/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;12/12/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;05/12/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;28/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;21/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;14/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;07/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;31/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;24/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;17/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;10/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;03/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;26/09/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;16:00:00;17:30:00;19/09/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;15/12/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;24/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;17/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;10/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;03/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;27/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;20/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;13/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;06/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;29/09/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;16:00:00;17:30:00;22/09/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;15/12/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;24/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;17/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;10/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;03/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;27/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;20/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;13/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;06/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;29/09/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;13:00:00;14:30:00;22/09/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;15/12/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;24/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;17/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;10/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;03/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;27/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;20/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;13/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;06/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;29/09/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Qui;14:30:00;16:00:00;22/09/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;12/12/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;05/12/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;28/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;21/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;14/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;07/11/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;31/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;24/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;17/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;10/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;03/10/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;26/09/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MIA;Arquitectura V;L6095PL03;ARQ-C6, ARQ-C5;22;Seg;14:30:00;16:00:00;19/09/2022;Arq 5;B3.05;87.0;Sala de Arquitectura, Horário sala visível portal público, Arq 5
MAP;Direito da Administração Pública;00548TP01;MAPA1;48;Sex;18:00:00;20:00:00;16/12/2022;Sala Aulas Mestrado;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAP;Direito da Administração Pública;00548TP01;MAPA1;48;Sex;18:00:00;20:00:00;09/12/2022;Sala Aulas Mestrado;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAP;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;15/12/2022;Sala Aulas Mestrado;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAP;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;24/11/2022;Sala Aulas Mestrado;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAP;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;17/11/2022;Sala Aulas Mestrado;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAP;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;10/11/2022;Sala Aulas Mestrado;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAP;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;03/11/2022;Sala Aulas Mestrado;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAP;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;27/10/2022;Sala Aulas Mestrado;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAP;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;20/10/2022;Sala Aulas Mestrado;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAP;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;13/10/2022;Sala Aulas Mestrado;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAP;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;06/10/2022;Sala Aulas Mestrado;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
MAP;Direito da Administração Pública;00548TP01;MAPA1;48;Qui;18:00:00;20:00:00;29/09/2022;Sala Aulas Mestrado;Auditório Silva Leal;60.0;Sala/anfiteatro aulas, Horário sala visível portal público
METI;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Sex;11:00:00;12:30:00;16/12/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
METI;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Sex;09:30:00;11:00:00;16/12/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
METI;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;15/12/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
METI;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;24/11/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
METI;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;17/11/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
METI;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;10/11/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
METI;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;03/11/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
METI;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;27/10/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
METI;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;20/10/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
METI;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;13/10/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
METI;Sistemas e Redes de Comunicação para Móveis Avançados;M8406TP01;METI-A1;24;Qui;11:00:00;12:30:00;06/10/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público
